"","HybridLouvain","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"167","nk_cell_18","2_border",7,55703,0.000125666481159004,0.5559779773469,0.0807563720146393,0,0.170667042511404,0.0916558273198576,0.172859934026624,0.171325619193498,0.191243417347014,0.0438538520079146,0.182214197654444,0.347552531465169,0.188476068635806,0.0179619561888082,0.0323446843206162,0.013927107516872,0.056132397040369,0.00357442514749784,0.0956960547686252,0.296287993359827,0.0323122765446239,0.0334655024473734,0.01043898201533,0.0827908907451342,0.106894845163116,0.0417501504339766,0.313318696248129,0.185646364980688,0.292014214334735,0.195207652799727,0.730125724135361,0.429501651726969,0.198508700156771,0.237324009408478,0.0921249213662634,0.122447506471489,0.260198364100271,0.796296736336448,0.49730152216415,0.179643890914745
"168","nk_cell_18","3_tumor",919,333723,0.00275378083020949,0.510176419797918,0.0210100024228467,0.00738570331666705,0.128490842423762,0.0617623822602136,0.200203820123607,0.151941771458135,0.0419337384879593,0.0514546670036755,0.153311379424391,0.318711423853039,0.120056051569622,0.0219865532556367,0.0125771258834213,0.0301461234966321,0.0757214263392112,0.0237466870026062,0.116344838518262,0.325363572640721,0.0195733254683877,0.0623766217721203,0.0388097103711961,0.146642366750645,0.103407336318025,0.0143607915321827,0.294029737158492,0.273807150550137,0.300551396842948,0.104526096056803,0.764125564255976,0.468856128979598,0.263815999093307,0.449206017164334,0.101142536239972,0.0596071058085643,0.131146226130514,0.794542499426837,0.500991582373497,0.0699806366968446
"169","b_cell_3","3_tumor",116,333723,0.000347593663007944,0.729059141828483,0.0349085039593305,0.0097972772835747,0.156258145528609,0.0876798527277272,0.715325991339222,0.369100395474484,0.0702550846225993,0.0697240618867655,0.284440062773634,0.386663576264503,0.131429642801014,0.0366815674928973,0.0284242234862692,0.0726451765319936,0.0780237831981701,0.0379297448364005,0.131654720236835,0.657223343389701,0.0443602824018056,0.14256090589381,0.0754435336021263,0.144498115142109,0.172426528022715,0.0249964571552029,0.475090857979246,0.429464874671856,0.482824345169384,0.228896169347196,0.884067218097884,0.642183285713215,0.436844170331937,0.572992076934506,0.183518785771386,0.0686075956129002,0.15958012854889,0.837189218888305,0.56128042294409,0.608847295770411
"170","b_cell_12","1_normal",32,169733,0.000188531399315395,0.466783516550968,0.0214317012161295,0.0042484842482491,0.11642876439545,0.0308970470402259,0.512041888830884,0.142684869665532,0.0503675631548946,0.0639053663941233,0.16476302301518,0.558943229695631,0.128750802723204,0.0236145572797657,0.0197028926863062,0.0635432547452428,0.0956511867908798,0.0556256798607511,0.124757312905943,0.40245982958252,0.0505654335506606,0.0705181593365753,0.0377437765541793,0.0676841310574608,0.129694933879854,0.0185429115129975,0.395822964673498,0.351860689859561,0.432024720417503,0.179634698438594,0.831083129476351,0.483798004399191,0.289332865095584,0.262833373779039,0.149965717924309,0.0592490935204488,0.201238691908756,0.774242703559845,0.450473545395117,0.0631232201987539
"171","b_cell_12","2_border",15,55703,0.000269285316769294,0.583468020191787,0.025437504266315,0.00202953986973227,0.0372920429866455,0.0933020138104412,0.586267957985872,0.276834568231332,0.0495337365991662,0.0673896876187599,0.142004566659304,0.336671673372908,0.0716078149033977,0.00752009895478895,0.0110618224023441,0.0655730995649477,0.0927940308683549,0.112224786984661,0.108248579356411,0.256880829104338,0.0302400760119296,0.108003460960505,0.0543562056347566,0.14213907831098,0.173688502842699,0.0770480598975343,0.471444548330921,0.425526055660464,0.477281101868332,0.217379888192037,0.884347233529943,0.563540402131855,0.350443739163198,0.402396379463237,0.149436981125141,0.0938439451063084,0.137198680982959,0.800449574027768,0.437154386676375,0.067305294034015
"172","b_cell_12","3_tumor",9777,333723,0.0292967520967988,0.606107517744904,0.0204631607627284,0.00749754264998821,0.119642418465859,0.0719300063169101,0.617168844938654,0.262752217082499,0.0612490187966239,0.0681141770369239,0.197625086876781,0.276168950069691,0.109755530166833,0.0239602183999457,0.0254176934449182,0.113022367811676,0.0810124598261147,0.0289357108922295,0.127245539460696,0.208461733901248,0.0168091597111426,0.101947299525806,0.0680908183414578,0.113857312068369,0.153408796758326,0.0222760834773046,0.448225176313696,0.406442311115386,0.454437401700005,0.204996681872598,0.859887511475338,0.591087565476122,0.370173602468392,0.499524015425764,0.156248082235661,0.0573357478923718,0.109300378993407,0.81593572795608,0.52366970629886,0.0604215515677705
"173","b_cell_11","1_normal",122,169733,0.000718775959889945,0.545336744924294,0.0205248401418805,0.010967711677184,0.0371324152632895,0.0602062877127524,0.591841444402483,0.270752794155475,0.0585104412873491,0.0719062735894866,0.146571351747023,0.581064804676918,0.146923677493167,0.0505662161309077,0.0443061846557451,0.101104723530798,0.10093280949271,0.0916875623340151,0.137138386006716,0.715759832221411,0.0416229943500315,0.0945991092979,0.0721414971277801,0.0875249245117466,0.165340803760642,0.0271368616309497,0.502927702948663,0.436684838992564,0.475165024747403,0.265334302881983,0.878935311731856,0.593027572849426,0.362141743693615,0.269205751852759,0.142168465549257,0.0895359635838208,0.195038503669586,0.779932977305612,0.45693233912816,0.0412672166172524
"174","b_cell_11","2_border",47,55703,0.000843760659210455,0.613544228858867,0.0185989696496212,0.00478720353667018,0.0258835620766143,0.0542362183088861,0.625632111950656,0.254090596842601,0.0646045403535931,0.0900573295344218,0.130403318189791,0.352526287960584,0.124922447889412,0.0274374915998356,0.0306243026981114,0.0941095995301729,0.0957146366630524,0.0448994250091465,0.103292332425803,0.685326293619453,0.0245710740199123,0.0800918371493441,0.0612402441216259,0.132393018557081,0.153552323320685,0.0232825896728007,0.54720738637213,0.466168767538516,0.507869733983588,0.284323107315877,0.926792718640685,0.618313942248099,0.420476628049064,0.430949456644576,0.168217529164987,0.0663412714769511,0.127958145107249,0.806568578445693,0.446665526840615,0.0411802616913954
"175","b_cell_11","3_tumor",9675,333723,0.0289911093931194,0.631306695675182,0.0215797007499717,0.0078656416614329,0.0224782703667915,0.0776288496545333,0.649514915445414,0.312437691107463,0.0668350840281017,0.0743619955250998,0.222771078567601,0.292456611571209,0.120557426861392,0.0269237870741257,0.0291333654443401,0.0878729935313234,0.0868664977472373,0.0380935914891798,0.136870295719014,0.649137829694126,0.0417392005010693,0.112569835436525,0.0767790568546925,0.12772977513798,0.161394619045332,0.0217571461046988,0.473372105224897,0.425511265068588,0.474174506826017,0.221089689826971,0.87762800593972,0.650345007670914,0.409071079074323,0.53969337914092,0.164911345362748,0.0597280969927564,0.117704598493945,0.820106161278222,0.526694132047896,0.0553569727287154
"176","b_cell_7","1_normal",54,169733,0.00031814673634473,0.57223741484205,0.023840561919603,0.00165889956851902,0.327473556410598,0.0756762104657093,0.585433128768559,0.327541837333023,0.0825552240876196,0.0813832901845449,0.176932666858828,0.588751859439677,0.206227257946615,0.0470484511246192,0.0398564592871577,0.100879571185106,0.108636392351339,0.0988459008489352,0.127439637684912,0.716157982746805,0.0722813429416637,0.111228874494134,0.0913976885751631,0.128238908644438,0.181480587079749,0.0260551881336479,0.525321732344169,0.48236929556667,0.515681878090873,0.29459311716944,0.905844883895905,0.598862224920576,0.3795699815217,0.315492864934072,0.177948418506061,0.08400867313985,0.227116078808687,0.784679606217966,0.444507747633978,0.0423234565803636
"177","b_cell_7","2_border",22,55703,0.000394951797928298,0.618321921062574,0.00593300867543901,0.00180530243207976,0.31196540939699,0.0613652689703749,0.596795341678925,0.320832172791074,0.08633246317678,0.05728780569371,0.149254287088194,0.372609989709159,0.0924959661389967,0.0268172310847616,0.0444668068149704,0.116204265070473,0.0752440215674268,0.0668808993473241,0.115983509493927,0.654645808146146,0.0349896246192342,0.116225737503543,0.0713258596961799,0.115099260489283,0.138868441744113,0.0158576141267802,0.532118485749965,0.465381802113634,0.494164108017378,0.252301381475181,0.908778719456035,0.63729344344079,0.366706079861124,0.381677838408597,0.17799023378055,0.0506491258468064,0.135015769693664,0.806850772892241,0.473535561312559,0.0457428262025159
"178","b_cell_7","3_tumor",6994,333723,0.0209575006817031,0.637910067099419,0.0209591934541519,0.00852800793670656,0.313646190200918,0.0807899811171891,0.656071476906587,0.326352083896228,0.0703019855759522,0.0781119391999053,0.228149371232164,0.296514031755467,0.127966769090677,0.0278845557524396,0.0319851654684773,0.0907529153156054,0.0936475049780591,0.0403130252158728,0.144521333827161,0.630012544710195,0.0403039572466983,0.115123121799724,0.0790578889527582,0.133168066727099,0.169739276759751,0.0229426686325078,0.484231735385644,0.435980311182126,0.484061095062544,0.233510451467211,0.883047022601603,0.658482010763617,0.417188299571337,0.549402600930671,0.17254551952052,0.0600434835765596,0.120761679366321,0.82493956775149,0.530520460610456,0.060639392830664
"179","t_cell_9","1_normal",21,169733,0.000123723730800728,0.684287835943298,0.401373143644051,0.131100666070717,0.0605894926223715,0.0595371588877868,0.0632505852100284,0.387324139844799,0.0646193563971697,0.062707589693409,0.0787735527605909,0.417603347314621,0.121428057021812,0.0357207299660759,0.0239409975852422,0.0118145680983926,0.0481996507329265,0.10903033338109,0.189042037640206,0.588062404131594,0.0638632731528379,0.0239659639716402,0.0173025789142951,0.0481125270540472,0.264222419429005,0.0555791996006926,0.121004270865329,0.238778181602727,0.690150158680644,0.0852264784728898,0.508462466256365,0.549574930476672,0.210427935259907,0.317329775479562,0.260553144533143,0.459061013111332,0.214600927292399,0.733434127538816,0.352361044271692,0.0659778987444834
"180","t_cell_9","2_border",15,55703,0.000269285316769294,0.726989223665723,0.580709865065907,0.305617510534848,0.0611113671157645,0.0945170472703186,0.0343659864928729,0.413092370167658,0.106809436767801,0.0050997051223487,0.0917414764638543,0.206607076856261,0.0393697309232476,0.0336838173710146,0.00163519743174172,0,0.0507568646894641,0.262384845145274,0.237521768510045,0.590653364516904,0.13542104173313,0.0142839179038152,0.0187350573100484,0.0643174572710029,0.561248907407027,0.0445991274644851,0.106085480769522,0.0982827212679332,0.705856881607215,0.0686537027124339,0.480720410091863,0.599903274302404,0.304553430513335,0.457878638054597,0.347739296143584,0.481549097983652,0.158182832312629,0.749123467299851,0.409676297984267,0.0912350152984086
"181","t_cell_9","3_tumor",1279,333723,0.00383251978437207,0.697424717422925,0.689683932901419,0.506876570234793,0.153228605749129,0.191392372368558,0.0781768115357237,0.649504571913754,0.119456947682141,0.0945913915186369,0.203751466362406,0.303209512309958,0.0957702853507856,0.0430383647992792,0.0215467888591168,0.0204688279767131,0.0833508534285003,0.139649907092227,0.274385626318287,0.71380290773703,0.20413451779686,0.0391427729016937,0.0557359676632536,0.115145723676206,0.590446634302319,0.0785015790803885,0.149006445152506,0.195248938656628,0.758783576507614,0.109325018205972,0.553248967391899,0.622025071644533,0.320377102719281,0.536948353903898,0.380103506882209,0.59747031764849,0.18551136323917,0.769764451485898,0.444709760494727,0.065262343002788
"182","granulocyte_14","1_normal",518,169733,0.00305185202641796,0.772240082040081,0.0391833147136728,0.0112196978333567,0.145259713517136,0.0811510156465173,0.070827301968659,0.0933481125283761,0.33399378673671,0.66487213983365,0.207823113838511,0.461348381590331,0.39239148298979,0.50906311149656,0.0400658595128431,0.0202681565888922,0.440672208743617,0.137680040984216,0.23879567240432,0.250498241253212,0.0224199059343968,0.0937989723937972,0.048303655407771,0.16191366618679,0.485061757783651,0.0490266761762029,0.111583330826981,0.13750813924842,0.614978154695339,0.0755400521947327,0.168643545365186,0.547214973652254,0.192075488588649,0.371206531502642,0.110527899625315,0.117041301074253,0.245828750252126,0.794233888011412,0.460385457060627,0.403052098317873
"183","granulocyte_14","2_border",304,55703,0.00545751575319103,0.757590935227085,0.0366513035170537,0.0135874221046731,0.0937515693877914,0.0503226100786168,0.0429470518661674,0.0579845137235417,0.356190813006392,0.631933434144072,0.158540665054608,0.24651038450123,0.168111655191139,0.536561115788763,0.0250622328123581,0.0118549986170455,0.323390350638055,0.0781220026964033,0.208146634840334,0.172504790438717,0.0137684424085564,0.129779449955049,0.0358660619491217,0.11602771604379,0.479138943031484,0.042609320265463,0.0874102616117193,0.153852116366051,0.590165934685122,0.0673123483974563,0.132671861097122,0.50656480528021,0.211160621041147,0.527117000423377,0.100332686213912,0.0789950486840738,0.14223597969454,0.768544686409177,0.415389941060781,0.268309908177431
"184","granulocyte_14","3_tumor",1013,333723,0.00303545155712972,0.753159325149949,0.0768759396753407,0.0360703066740693,0.144896673915318,0.0728988476287212,0.0701681985060981,0.0822508161882889,0.202123426617781,0.673273533540357,0.217346376797159,0.239570794018533,0.265269183116214,0.394062888099713,0.0368533326117317,0.0171917841315566,0.410981336407037,0.173581928343747,0.399472231850238,0.345180631113518,0.0414068471642764,0.103865517942617,0.0466639645050474,0.127926400357401,0.519701371412211,0.0712238662557487,0.164890749108725,0.20852457275896,0.672106336584535,0.111737199435747,0.263051075455076,0.570160613900218,0.283628199352756,0.583495118533861,0.175101212093669,0.30809523642324,0.156705502111702,0.779657795492311,0.433737333578315,0.309809054963317
"185","nk_cell_7","1_normal",135,169733,0.000795366840861824,0.633193548539468,0.0547831681088902,0.00920143868961509,0.117962630093293,0.0660045192942785,0.0366306772235621,0.0470179278868545,0.237296031137178,0.563072399179932,0.136268704948256,0.359388640233674,0.091342606397101,0.446899573466353,0.0130581227916606,0.00629783678896595,0.0762053496709423,0.0777691826146317,0.159143790049159,0.0927232503941122,0.0037532367502712,0.0678645571171547,0.0168388402126742,0.251983072107528,0.432586831138526,0.0319131430997933,0.0647960816517039,0.0393012839208849,0.286634895700494,0.029772677137403,0.104280297093945,0.414950547738071,0.109562772712573,0.258113758253006,0.0540669183811767,0.0399797938620997,0.109525756155448,0.746151236481381,0.3868101350789,0.155480795532093
"186","nk_cell_7","2_border",97,55703,0.00174137838177477,0.613692288097818,0.0409459000333892,0.0127545906820785,0.0915931186815837,0.0597390077380241,0.0176229447858181,0.0405869844690694,0.290936031565603,0.563499633206188,0.100588612958817,0.155423786418352,0.0618994555076027,0.464342230055684,0.0175549062271844,0.00419332922516248,0.0605470638929075,0.0642267279562771,0.154767918273756,0.0858741561980945,0.0103887683364189,0.0956883352286508,0.0250712079497568,0.13913565945612,0.377473828779654,0.0170975786524291,0.0423292078149731,0.0397232976857026,0.238872366228524,0.016614800739515,0.0811143359022845,0.379175819446714,0.0949837098425926,0.369928383900702,0.051082297579392,0.0299887461171463,0.0617832333879388,0.759748212422373,0.40558591173457,0.156562418108972
"187","nk_cell_7","3_tumor",146,333723,0.000437488575854826,0.58866294509428,0.0470918994942484,0.00970938229925971,0.11300121020384,0.081593997178046,0.0244197132574642,0.0460853195456511,0.188915346937582,0.524187530471367,0.155414467771402,0.172578918345447,0.0831878329019124,0.487954411311088,0.0222819147487629,0.00734612329548003,0.0745150743469711,0.085158640246722,0.216870239557009,0.117293837450378,0.00996163651712038,0.113064941228659,0.0273188878200127,0.191411959415284,0.414959207344512,0.027615744540207,0.0479271834648044,0.0479358874716269,0.265460634103044,0.0184269632328261,0.124429497094229,0.402203747015697,0.100858957926455,0.370922780119283,0.0611072022244637,0.0722401560705956,0.0611851056686831,0.748579586764222,0.389564119761971,0.0824606303974948
"188","t_cell_10","1_normal",14064,169733,0.0828595499991163,0.766989580390474,0.0345398309066771,0.00905740113090513,0.116477966333849,0.0476316640184681,0.0393232870949236,0.0513679489940244,0.342643081817379,0.673990359192557,0.162944034643618,0.410332922674627,0.0854248576163775,0.541973594196643,0.0262916348545837,0.00952211339576196,0.0511483685190726,0.114506979773685,0.191054973447841,0.24111492967779,0.0135340265128516,0.0976450979334845,0.032748298380581,0.168395499781229,0.491540573816436,0.0479503386314361,0.102148188860094,0.136615203716023,0.625202086758341,0.0676399103528882,0.119050971700596,0.526056356294999,0.170356517081443,0.348135124475668,0.117634608032305,0.0838081759600505,0.141110756345457,0.742377267694269,0.380157395862495,0.122173381434354
"189","t_cell_10","2_border",14047,55703,0.252176722977218,0.763472800777561,0.0356967172207419,0.0113409176082127,0.0809468934980384,0.0371273907450688,0.0333937938284933,0.0454700398200982,0.347232897017591,0.658168712739658,0.141524368762934,0.219742791171544,0.0613374649836413,0.573880091965905,0.023573892865627,0.00818783838284373,0.0429509839440334,0.0775730046245973,0.180897191712225,0.210791978029619,0.0123893962064696,0.12361200185685,0.0296097819022607,0.111482727966479,0.491701960626706,0.0424126890466725,0.0902325578109925,0.133371059404542,0.614645987276189,0.0605673108258347,0.103503441279992,0.513472111282523,0.188086930442365,0.511399900048612,0.124669867870802,0.065872983393387,0.10829727700839,0.75421459946101,0.396009922947612,0.138064491097357
"190","t_cell_10","3_tumor",21186,333723,0.0634837874524681,0.725973504817055,0.0376858046247632,0.0114620875961569,0.110897262078143,0.048893416977703,0.0405786532626367,0.048021896292737,0.271672111532382,0.691946213119348,0.181492462604225,0.191555840285437,0.0690095722594008,0.598162017096693,0.0285649990125538,0.00946639057238186,0.0497031864297764,0.0782546756729275,0.244460747469063,0.193063570500316,0.0150634145257986,0.124408035446685,0.0290632318340837,0.123562897815846,0.514896186273569,0.0512656095382478,0.0836940531239033,0.184562581382204,0.629153935887793,0.0590785817648778,0.166668301497385,0.489172417163641,0.193088702888834,0.538592670360523,0.130454479325502,0.0841945765448828,0.0883986019467399,0.746849693615663,0.382371200906302,0.080835976948625
"191","t_cell_22","1_normal",96,169733,0.000565594197946186,0.886464949713394,0.179322361714815,0.0841029199937116,0.130970751753261,0.306351533973762,0.086565062925642,0.198782708230943,0.487313547631209,0.697882959966541,0.671085085518644,0.564089436389119,0.162573590363385,0.505808619052571,0.0417702537912377,0.0284802923886288,0.105265454776614,0.396048886156885,0.397209585634287,0.605551975912681,0.0723273040989042,0.116987941418577,0.0713645490664865,0.211692740408849,0.663905834681981,0.117739648697533,0.169539003595797,0.219872316506964,0.760140103076483,0.148008546034053,0.391186353924974,0.67978757123223,0.377374664027014,0.540305989047626,0.351476396975675,0.451325285033195,0.404804110381592,0.848959762432509,0.51584093049973,0.199969298056671
"192","t_cell_22","2_border",152,55703,0.00272875787659552,0.893083444861208,0.183247930112255,0.0689185915925237,0.0776401913097894,0.395343277627819,0.0860722825334624,0.16251754582279,0.38964092403851,0.676288025299318,0.691171840247451,0.403007349327181,0.153792348962238,0.515496964711722,0.0522877760797066,0.0302915901569537,0.0990810017888289,0.412016561304147,0.444140588450132,0.621673090434579,0.121419255283386,0.133579127748295,0.0689010367194783,0.202641625427966,0.691702920767551,0.162786009630224,0.174666017751995,0.211563737094039,0.760350243052025,0.143027634745249,0.457870537345044,0.678682943319224,0.44235976114578,0.657483902205242,0.385776227870092,0.461959556862949,0.352140634578622,0.855742841706942,0.529946435984723,0.257508533159087
"193","t_cell_22","3_tumor",6714,333723,0.0201184814951322,0.882029348780581,0.204319021411481,0.0966547632119754,0.134688767368204,0.544366061136357,0.121417147041548,0.157303042954552,0.2532151928221,0.720180725074774,0.773897424445214,0.394860074432476,0.179372506913423,0.370991410225096,0.0535956831526344,0.0315007022660731,0.113068657542159,0.480790752029453,0.570332945332336,0.690924892402657,0.175338069039268,0.100778352588808,0.069531663243751,0.192985444447489,0.723494719030304,0.176134924005389,0.261760740253545,0.269621092097711,0.821113391786224,0.185304561250709,0.491852225442101,0.708076066685862,0.502945172973143,0.725808443990243,0.359592825892597,0.624139284577784,0.317617155421665,0.847765841990276,0.515885477772749,0.152934292609897
"194","t_cell_21","1_normal",614,169733,0.00361744622436415,0.81867459050875,0.266758398741124,0.093767931622521,0.147277520433414,0.0513056305490585,0.0505069311319608,0.0575580044720185,0.267445842096953,0.703195131361897,0.180707431720838,0.431756085239923,0.0907159138420699,0.149034994138307,0.0155581554018457,0.0129193086886523,0.0583416108200954,0.390840334664332,0.401140731890616,0.443134522433606,0.0339417241061031,0.0361192105410804,0.0385294927447075,0.137507566069497,0.543439404498306,0.0523283833306379,0.0969677672536003,0.148684975499176,0.729540554223125,0.126054223715606,0.332177049341663,0.637873435866002,0.30539274889257,0.461551736198435,0.333630547450009,0.375843099361289,0.227973336749779,0.745477089840541,0.384810301387295,0.141567597956364
"195","t_cell_21","2_border",1076,55703,0.019316733389584,0.829534766200708,0.218087143528283,0.100227456344228,0.0967352043820424,0.0475734681623323,0.037551499109918,0.0504212572051183,0.185133636165464,0.697610828496274,0.154198336659983,0.240489705851651,0.0657730370483839,0.192401362057603,0.016639095277469,0.0119258729794646,0.0523221263108294,0.368172870374187,0.448940101151225,0.447224192901426,0.0320648149366635,0.0418458190301932,0.031875215502201,0.113328216410254,0.593951926429683,0.0572928510737694,0.0945560166689063,0.149401949144783,0.736136627023778,0.131355589339701,0.294036069054075,0.639160074834484,0.311860711390866,0.587061498953704,0.308190190131045,0.367496359676871,0.162941885469737,0.752274941014959,0.39477126322314,0.184973713828451
"196","t_cell_21","3_tumor",23401,333723,0.0701210285176629,0.811596357783025,0.168883817620391,0.0804998134780932,0.114564367379091,0.053450223996967,0.050233176644734,0.0542273307354462,0.136659807913949,0.754923758654574,0.215847525003932,0.203820445256386,0.0746265225048917,0.247634050602204,0.0204284487822428,0.0136024146971226,0.0659756782307195,0.405802078140033,0.526901488305556,0.485817238304505,0.0431094688329164,0.0422485905684985,0.0317965385205731,0.1356699039653,0.616640491160828,0.0591892149968345,0.117499203863623,0.206720904179952,0.78150809415086,0.164535994252551,0.307577203635629,0.625468088414938,0.343737015768147,0.657162424399307,0.266952606235891,0.530361572788235,0.133208564270935,0.746262303905259,0.389031269865832,0.102094591318978
"197","mdc_11","1_normal",181,169733,0.0010663807273777,0.756638930536954,0.101695006461057,0.0350335287280212,0.162185383037053,0.0563304485594657,0.0192590602382915,0.0477471777753257,0.223771744732756,0.637886343217691,0.155264312364764,0.412228848477431,0.0834622549855286,0.205224075077876,0.026546100280797,0.0141326515275254,0.1399598941279,0.206825366510655,0.383587368322224,0.267260748789474,0.0439218458579492,0.0850892469559359,0.0231704260995837,0.101430889289106,0.426029146569996,0.0999380704017875,0.168501886809775,0.102085212545654,0.546251685799689,0.128320379873827,0.247958387871186,0.642540800784711,0.318211023472244,0.390894729228283,0.480917995827289,0.288365576501633,0.181121758586849,0.747439619717315,0.39200693660351,0.168695009035935
"198","mdc_11","2_border",204,55703,0.0036622803080624,0.784581692719756,0.121781489311682,0.0517715523271046,0.120418491827708,0.0639163995143369,0.02061349727214,0.0550435239194972,0.191491505502661,0.680980624154635,0.155679507644396,0.258155567705476,0.0786801590323838,0.209929332614973,0.0306102291643314,0.0120141396122531,0.129175133871065,0.245085172420063,0.487398382765511,0.361781587737764,0.0728277749185993,0.109246403663228,0.0306329725967787,0.114011469378321,0.4938024786747,0.112590620839981,0.211470958339215,0.116718463621438,0.562752942645722,0.135075224947798,0.287993736500974,0.683533589501626,0.351628394937058,0.558142929313482,0.533878357887297,0.353366879351596,0.167800588554288,0.767206196412964,0.424748457044659,0.205410184100912
"199","mdc_11","3_tumor",890,333723,0.0026668824144575,0.754241199966829,0.093288033831697,0.0457227053777509,0.150440758798929,0.070684806332134,0.0312309497985901,0.0719876101648667,0.145640874152201,0.6587198327768,0.227070492903218,0.204905835160708,0.0976339837394509,0.205068286351202,0.0307806052857954,0.0212805555067031,0.198020412446072,0.191308722949318,0.495255227158073,0.409202491958147,0.0703364181576653,0.135530667025014,0.0365474793776828,0.151133616274094,0.497355537734671,0.104035218792418,0.253467595487029,0.209783915254444,0.600501286893351,0.137661944199571,0.335178323946522,0.65981358384217,0.426968999580942,0.625685407194712,0.525338289870648,0.463357701990695,0.162665585113566,0.77423711450003,0.429560887626575,0.167064576061215
"200","t_cell_16","1_normal",1090,169733,0.00642185078918065,0.792773402268336,0.0207726262487587,0.00602570205962127,0.121248098456307,0.0441927950297348,0.039958008661433,0.0475109456077347,0.115180407592884,0.67584667057888,0.156845693798706,0.406750411316715,0.0857034560027213,0.097736118946228,0.0167310277164413,0.0106571892075436,0.0589049193896616,0.211616853185193,0.432269935592525,0.541705604494475,0.0482018577218414,0.0571071043860386,0.0251333271617344,0.103083114890029,0.412050541576715,0.0912949278361129,0.268762764510681,0.145965545382551,0.704873620743683,0.151980716956276,0.269686107955297,0.678910100000145,0.340989729325266,0.379445800184886,0.331450351339139,0.418961158543345,0.174757918121367,0.734289418916897,0.370466703081825,0.134412007584847
"201","t_cell_16","2_border",1009,55703,0.0181139256413479,0.803905759468926,0.0254049195737291,0.0055566672780512,0.0861035747257147,0.040897600814027,0.0370899388966998,0.0450763308824317,0.0880412630240846,0.671552969115022,0.148095402035883,0.249672061498417,0.0699900753521496,0.11467328494299,0.0162621662686071,0.0147693347034891,0.062432256789388,0.195057302269292,0.537914765197811,0.595350405511301,0.0800897124018753,0.0755645027702243,0.0279214299815826,0.0982764556126192,0.481204450448028,0.149551370776243,0.307377364877315,0.140163218066202,0.717008266839381,0.189417546475502,0.275813872096222,0.707737389575559,0.37628183873341,0.542042032162466,0.377079925277875,0.480628731531943,0.137417227113202,0.74673884437857,0.382881807384922,0.167040588336716
"202","t_cell_16","3_tumor",26053,333723,0.0780677388133272,0.77187029386293,0.0164177211309028,0.00507288666713272,0.112824110765758,0.0450631482364015,0.0422147990290018,0.04628545654423,0.0679555044780664,0.68383676823743,0.181726453708955,0.190714406852234,0.0679574660506152,0.149490852884407,0.0158492082634203,0.00963732252733264,0.0631467107964215,0.0970320896681319,0.540755950484765,0.578043948481347,0.0701408344363983,0.0581837584029502,0.0267174008761893,0.106714671204807,0.471541343660283,0.104272521501518,0.381079249407395,0.167326951588983,0.742643388204032,0.138124995184822,0.302596471650947,0.685621558998089,0.37701126395462,0.592876148837505,0.291023150445387,0.573646051372109,0.121360597492748,0.738318805612499,0.362342706930097,0.09648501749221
"203","mdc_4","1_normal",44,169733,0.000259230674058669,0.868408484860431,0.072899762198259,0.0153594696597112,0.147799977100929,0.140383188506307,0.115312251636646,0.256920536074333,0.48131265006557,0.572322493438068,0.518599715819596,0.657230517783541,0.249581254804499,0.379340261488791,0.757059083974917,0.221193383036181,0.142498568245473,0.171652122993983,0.260770627526832,0.321979814493451,0.322566636367243,0.239948045626231,0.0956834747182643,0.487056433600709,0.6350573036803,0.0755249077542796,0.213211504843748,0.104522080487928,0.648014321398086,0.0665126005645778,0.465023757193247,0.541339808592463,0.289524338861573,0.449510161469396,0.840558093828371,0.443165790287806,0.400608183995196,0.863352641028175,0.579362043187241,0.333052913112962
"204","mdc_4","2_border",32,55703,0.000574475342441161,0.875447608628259,0.1065764827343,0.0235367899241398,0.0795382704282084,0.262830097184528,0.111500781021111,0.25896039730822,0.353330115634786,0.623220705127157,0.513130333086614,0.477511795538801,0.222907483079364,0.279662617892805,0.672881328311673,0.188932627348316,0.134287798795718,0.238788886519786,0.268973740303269,0.41647718082289,0.360211732879539,0.278503445869036,0.174333529647898,0.331245773543843,0.618165507955887,0.0969143837286328,0.189956799290431,0.155991312146836,0.64724467677848,0.0715501690174625,0.490158694126077,0.565801906547796,0.318994563149971,0.54921776342171,0.841121338223853,0.442892625856919,0.351543385401158,0.88321712830705,0.575948554516846,0.381371906369178
"205","mdc_4","3_tumor",86,333723,0.000257698750161062,0.859823931358869,0.17292689556481,0.0954860363852156,0.159220285182455,0.490085152021672,0.10911359756897,0.235260304373874,0.207523790992178,0.603760557769023,0.69306230594546,0.460568630465365,0.241466677798905,0.109277313775514,0.390001678767233,0.156092877896626,0.208846315578633,0.327394374833861,0.434765247026691,0.60593629083646,0.439624101734478,0.432918924377583,0.448307264201551,0.245621221008135,0.617208365980181,0.131303681770756,0.180742723064729,0.196316334858285,0.654136016924552,0.0989792098363792,0.541332124892665,0.609402793342758,0.42390385106791,0.654666678142333,0.858525404887877,0.579200564693287,0.385627302506222,0.899845627572423,0.62358861451177,0.399575677478341
